ID_UNIDADE_GESTORA|NOME_UNIDADE_GESTORA|CODIGO_MUNICIPIO_UNIDADE_GESTORA|NATUREZA_ORGAO|EXERCICIO|ULTIMA_ATUALIZACAO|SegmentoFiscalizador|ULTIMA_ATUALIZACAO_PESSOAL
169|Prefeitura Municipal de Carpina|P042|13|2014|2014-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
169|Prefeitura Municipal de Carpina|P042|13|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2012|2012-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2014|2014-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
170|Câmara Municipal de Carpina|P042|14|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2012|2012-10-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2014||IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
171|Instituto de Previdência dos Servidores do Município de Carpina|P042|5|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2012|2012-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2013|2013-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2014|2014-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2015|2015-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2016|2016-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2017|2017-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2018|2018-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2019|2019-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2020|2020-12-31T00:00:00|IRBE  |2016-01-31T00:00:00
172|Prefeitura Municipal de Caruaru|P043|13|2021|2021-01-31T00:00:00|IRBE  |2016-01-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2012|2012-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2013|2013-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2014|2014-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2015|2015-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2016|2016-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2017|2017-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2018|2018-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2019|2019-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2020|2020-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
173|Câmara Municipal de Caruaru|P043|14|2021|2021-01-31T00:00:00|IRBE  |2020-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2012|2012-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2013|2013-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2014|2014-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2015|2015-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2016|2016-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2017|2017-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
174|Empresa de Urbanização, Planejamento e Meio Ambiente de Caruaru|P043|7|2018|2018-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2012|2012-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2013|2013-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2014|2014-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2015|2015-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2016|2016-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2017|2017-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
175|Central de Abastecimento de Caruaru|P043|7|2018|2018-12-31T00:00:00|IRBE  |2018-12-31T00:00:00
176|Fundação Mansão da Vida de Caruaru|P043|6|2012||IRBE  |
176|Fundação Mansão da Vida de Caruaru|P043|6|2013||IRBE  |
176|Fundação Mansão da Vida de Caruaru|P043|6|2014||IRBE  |
176|Fundação Mansão da Vida de Caruaru|P043|6|2015||IRBE  |
176|Fundação Mansão da Vida de Caruaru|P043|6|2016||IRBE  |
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2012|2012-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2013|2013-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2014|2014-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2015|2015-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2016|2016-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2017|2017-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2018|2018-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2019|2019-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2020|2020-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
177|Fundação de Cultura, Turismo e Esporte de Caruaru|P043|6|2021|2021-01-31T00:00:00|IRBE  |2020-12-31T00:00:00
178|Instituto de Previdência do Servidor de Caruaru|P043|5|2012||IRBE  |
178|Instituto de Previdência do Servidor de Caruaru|P043|5|2015||IRBE  |
178|Instituto de Previdência do Servidor de Caruaru|P043|5|2016||IRBE  |
182|Prefeitura Municipal de Catende|P044|13|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2016|2016-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
182|Prefeitura Municipal de Catende|P044|13|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2016|2016-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
183|Câmara Municipal de Catende|P044|14|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2016|2016-11-30T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
184|Serviço Autônomo de Água e Esgoto de Catende|P044|5|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2012|2012-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2014|2014-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2016|2016-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
185|Prefeitura Municipal de Cedro|P045|13|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2012|2012-10-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2014|2014-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2016|2016-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
186|Câmara Municipal de Cedro|P045|14|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
187|Instituto de Previdência dos Servidores Público do Cedro|P045|5|2012||IRSA  |
187|Instituto de Previdência dos Servidores Público do Cedro|P045|5|2015||IRSA  |
187|Instituto de Previdência dos Servidores Público do Cedro|P045|5|2016||IRSA  |
188|Fundo de Previdência dos Servidores de Cedro|P045|19|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
188|Fundo de Previdência dos Servidores de Cedro|P045|19|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
188|Fundo de Previdência dos Servidores de Cedro|P045|19|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
188|Fundo de Previdência dos Servidores de Cedro|P045|19|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
188|Fundo de Previdência dos Servidores de Cedro|P045|19|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2012|2012-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2013|2013-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2014|2014-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2015|2015-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2016|2016-11-30T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2017|2017-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2018|2018-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2019|2019-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2020|2020-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
189|Prefeitura Municipal de Chã de Alegria|P046|13|2021|2021-01-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2012|2012-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2013|2013-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2014|2014-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2015|2015-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2016|2016-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2017|2017-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2018|2018-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2019|2019-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2020|2020-12-31T00:00:00|GEMS  |2020-12-31T00:00:00
190|Câmara Municipal de Chã de Alegria|P046|14|2021|2021-01-31T00:00:00|GEMS  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2012|2012-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2013|2013-11-30T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2014|2014-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2015|2015-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2016|2016-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2017|2017-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2018|2018-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2019|2019-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2020|2020-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
194|Prefeitura Municipal de Chã Grande|P047|13|2021|2021-01-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2012|2012-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2013|2013-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2014|2014-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2015|2015-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2016|2016-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2017|2017-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2018|2018-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2019|2019-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2020|2020-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
195|Câmara Municipal de Chã Grande|P047|14|2021|2021-02-28T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2012|2012-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2013|2013-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2014|2014-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2015|2015-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2016|2016-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2017|2017-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2018|2018-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2019|2019-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2020|2020-12-31T00:00:00|IRBE  |2020-12-31T00:00:00
196|Instituto de Previdência dos Servidores Municipais de Chã Grande|P047|5|2021|2021-01-31T00:00:00|IRBE  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2012|2012-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2013|2013-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2014|2014-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2015|2015-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2016|2016-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2017|2017-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2018|2018-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2019|2019-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2020|2020-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
203|Prefeitura Municipal de Condado|P048|13|2021|2021-01-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2012|2012-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2013|2013-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2014||GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2015|2015-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2016|2016-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2017|2017-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2018|2018-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2019|2019-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2020|2020-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
204|Câmara Municipal de Condado|P048|14|2021|2021-02-28T00:00:00|GEMN  |2020-12-31T00:00:00
206|Fundo Previdenciário do Município de Condado|P048|19|2017|2017-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
206|Fundo Previdenciário do Município de Condado|P048|19|2018|2018-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
206|Fundo Previdenciário do Município de Condado|P048|19|2019|2019-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
206|Fundo Previdenciário do Município de Condado|P048|19|2020|2020-12-31T00:00:00|GEMN  |2020-12-31T00:00:00
206|Fundo Previdenciário do Município de Condado|P048|19|2021|2021-01-31T00:00:00|GEMN  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2014|2014-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2015|2015-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2016|2016-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2017|2017-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2018|2018-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2019|2019-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2020|2020-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
207|Prefeitura Municipal de Correntes|P049|13|2021||IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2014|2014-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2015|2015-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2016|2016-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2017|2017-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2018|2018-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2019|2019-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2020|2020-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
208|Câmara Municipal de Correntes|P049|14|2021|2021-01-31T00:00:00|IRGA  |2020-12-31T00:00:00
209|Instituto de Previdencia dos Servidores Municipais de Correntes|P049|5|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
209|Instituto de Previdencia dos Servidores Municipais de Correntes|P049|5|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
